Date,Time Range,Latitude,Longitude,Incident Type
11/13/2014,1:00AM - 2:00AM,42.104,-72.589,MG
11/13/2014,2:00PM -3:00PM,42.12,-72.605,PG
11/14/2014,11:00AM - 12:00PM,42.113,-72.61,PG
11/15/2014,4:00AM - 5:00AM,42.089,-72.559,MG
11/15/2014,7:00PM -8:00PM,42.09,-72.557,MG
11/15/2014,7:00PM -8:00PM,42.09,-72.557,PG
11/15/2014,7:00PM -8:00PM,42.09,-72.559,MG
11/15/2014,12:00AM - 1:00AM,42.114,-72.564,PG
11/18/2014,2:00PM -3:00PM,42.118,-72.596,PG
11/19/2014,7:00PM -8:00PM,42.104,-72.572,MG
11/20/2014,9:00AM - 10:00AM,42.1,-72.578,MG
11/22/2014,6:00PM - 7:00PM,42.111,-72.566,PG
11/22/2014,10:00PM - 11:00PM,42.096,-72.56,PG
11/26/2014,6:00PM -7:00PM,42.097,-72.572,MG
11/26/2014,11:00PM - 12:00AM,42.113,-72.601,MG
11/28/2014,12:00AM - 1:00AM,42.112,-72.611,PG
11/30/2014,12:00AM - 1:00AM,42.089,-72.558,MG
12/1/2014,3:00AM -4:00AM,42.096,-72.581,MG
12/3/2014,3:00AM - 4:00AM,42.111,-72.578,SG
12/5/2014,2:00AM -3:00AM,42.094,-72.571,MG
12/5/2014,2:00AM -3:00AM,42.09,-72.574,MG
12/5/2014,6:00PM -7:00PM,42.123,-72.61,SG
12/6/2014,2:00AM -3:00AM,42.103,-72.595,MG
12/6/2014,6:00AM - 7:00AM,42.098,-72.579,MG
12/6/2014,8:00PM-9:00PM,42.1,-72.578,SG
12/7/2014,4:00AM - 5:00AM,42.085,-72.566,PG
12/7/2014,5:00AM - 6:00AM,42.112,-72.578,MG
12/7/2014,5:00AM - 6:00AM,42.112,-72.579,MG
12/10/2014,6:00PM -7:00PM,42.12,-72.593,PG
12/10/2014,10:00PM - 11:00PM,42.102,-72.583,PG
12/11/2014,7:00PM -8:00PM,42.114,-72.602,PG
12/12/2014,5:00PM - 6:00PM,42.12,-72.605,SG
12/14/2014,4:00AM - 5:00AM,42.09,-72.573,SG
12/14/2014,9:00PM - 10:00PM,42.121,-72.62,MG
12/14/2014,9:00PM - 10:00PM,42.119,-72.619,SG
12/14/2014,9:00PM - 10:00PM,42.096,-72.571,MG
12/16/2014,2:00AM -3:00AM,42.087,-72.558,PG
12/17/2014,2:00PM -3:00PM,42.113,-72.566,MG
12/17/2014,9:00PM - 10:00PM,42.109,-72.573,SG
12/20/2014,1:00AM - 2:00AM,42.089,-72.576,SG
12/20/2014,8:00PM-9:00PM,42.099,-72.572,SG
12/20/2014,12:00AM - 1:00AM,42.121,-72.57,SG
12/22/2014,10:00PM - 11:00PM,42.104,-72.58,MG
12/22/2014,10:00PM - 11:00PM,42.104,-72.581,MG
12/26/2014,2:00AM -3:00AM,42.115,-72.561,MG
12/26/2014,5:00PM-6:00PM,42.097,-72.579,SG
12/26/2014,8:00PM -9:00PM,42.114,-72.556,MG
12/28/2014,5:00PM -6:00PM,42.123,-72.57,MG
12/29/2014,2:00AM -3:00AM,42.116,-72.601,SG
12/29/2014,2:00AM -3:00AM,42.118,-72.604,PG
12/29/2014,2:00AM -3:00AM,42.106,-72.591,SG
12/30/2014,9:00PM - 10:00PM,42.1,-72.563,MG
12/30/2014,11:00PM - 12:00AM,42.089,-72.576,MG
12/31/2014,1:00PM -2:00PM,42.098,-72.579,MG
1/1/2015,12:00AM - 1:00AM,42.085,-72.575,MG
1/1/2015,12:00AM - 1:00AM,42.094,-72.571,MG
1/1/2015,12:00AM - 1:00AM,42.116,-72.564,SG
1/1/2015,1:00AM - 2:00AM,42.094,-72.557,MG
1/1/2015,4:00AM -5:00AM,42.116,-72.602,MG
1/3/2015,1:00AM - 2:00AM,42.1,-72.579,PG
1/3/2015,8:00AM - 9:00AM,42.116,-72.582,PG
1/6/2015,10:00PM - 11:00PM,42.106,-72.568,MG
1/7/2015,3:00PM -4:00PM,42.099,-72.573,MG
1/9/2015,10:00PM - 11:00PM,42.114,-72.612,MG
1/9/2015,11:00PM - 12:00AM,42.112,-72.611,PG
1/10/2015,2:00AM -3:00AM,42.11,-72.597,PG
1/11/2015,12:00PM - 1:00PM,42.101,-72.562,MG
1/11/2015,11:00PM - 12:00AM,42.115,-72.563,MG
1/13/2015,2:00AM - 3:00AM,42.102,-72.572,SG
1/15/2015,2:00AM -3:00AM,42.102,-72.579,MG
1/15/2015,2:00AM -3:00AM,42.102,-72.579,MG
1/16/2015,2:00AM -3:00AM,42.105,-72.591,SG
1/17/2015,10:00PM - 11:00PM,42.115,-72.578,SG
1/17/2015,11:00PM - 12:00AM,42.096,-72.571,MG
1/18/2015,2:00AM -3:00AM,42.113,-72.61,PG
1/18/2015,5:00AM - 6:00AM,42.11,-72.571,PG
1/18/2015,10:00PM - 11:00PM,42.116,-72.603,MG
1/18/2015,10:00PM-11:00PM,42.115,-72.604,MG
1/18/2015,10:00PM - 11:00PM,42.107,-72.565,MG
1/19/2015,4:00AM - 5:00AM,42.102,-72.571,SG
1/22/2015,3:00AM -4:00AM,42.109,-72.557,SG
1/23/2015,11:00PM - 12:00AM,42.113,-72.582,MG
1/24/2015,1:00AM - 2:00AM,42.092,-72.57,PG
1/24/2015,10:00PM - 11:00PM,42.09,-72.557,MG
1/27/2015,11:00AM - 12:00PM,42.1,-72.563,MG
1/28/2015,4:00PM -5:00PM,42.116,-72.599,MG
1/28/2015,9:00PM - 10:00PM,42.106,-72.568,MG
1/28/2015,9:00PM - 10:00PM,42.101,-72.57,MG
1/29/2015,10:00PM-11:00PM,42.113,-72.603,SG
2/1/2015,11:00PM - 12:00AM,42.118,-72.603,PG
2/2/2015,2:00AM - 3:00AM,42.111,-72.559,MG
2/3/2015,8:00AM - 9:00AM,42.102,-72.568,PG
2/4/2015,1:00AM - 2:00AM,42.115,-72.564,MG
2/4/2015,9:00PM - 10:00PM,42.099,-72.579,MG
2/5/2015,1:00AM - 2:00AM,42.115,-72.563,MG
2/6/2015,6:00PM -7:00PM,42.093,-72.57,PG
2/7/2015,1:00PM -2:00PM,42.107,-72.567,PG
2/8/2015,3:00AM -4:00AM,42.093,-72.568,MG
2/8/2015,8:00PM -9:00PM,42.108,-72.564,MG
2/9/2015,6:00PM -7:00PM,42.115,-72.561,SG
2/10/2015,1:00AM - 2:00AM,42.107,-72.569,SG
2/10/2015,9:00PM - 10:00PM,42.108,-72.568,PG
2/12/2015,5:00PM-6:00PM,42.113,-72.567,MG
2/20/2015,10:00PM - 11:00PM,42.096,-72.571,MG
2/21/2015,12:00AM - 1:00AM,42.105,-72.579,MG
2/25/2015,11:00PM - 12:00AM,42.113,-72.561,PG
2/26/2015,5:00PM -6:00PM,42.108,-72.571,MG
2/28/2015,4:00AM - 5:00AM,42.092,-72.56,PG
3/2/2015,7:00PM -8:00PM,42.121,-72.591,PG
3/3/2015,9:00PM - 10:00PM,42.111,-72.595,MG
3/3/2015,10:00PM - 11:00PM,42.112,-72.584,SG
3/4/2015,3:00PM -4:00PM,42.107,-72.578,MG
3/5/2015,1:00PM - 2:00PM,42.122,-72.609,MG
3/5/2015,1:00PM -2:00PM,42.114,-72.591,MG
3/6/2015,5:00PM -6:00PM,42.106,-72.571,MG
3/7/2015,2:00AM - 3:00AM,42.101,-72.579,MG
3/7/2015,4:00AM - 5:00AM,42.1,-72.574,MG
3/7/2015,6:00PM -7:00PM,42.12,-72.601,PG
3/7/2015,12:00AM - 1:00AM,42.116,-72.562,MG
3/9/2015,2:00PM -3:00PM,42.106,-72.589,MG
3/9/2015,10:00PM - 11:00PM,42.117,-72.563,MG
3/11/2015,1:00PM-2:00PM,42.113,-72.601,PG
3/11/2015,2:00PM -3:00PM,42.092,-72.572,PG
3/11/2015,7:00PM -8:00PM,42.107,-72.569,MG
3/12/2015,5:00AM - 6:00AM,42.096,-72.581,MG
3/12/2015,7:00PM -8:00PM,42.091,-72.562,SG
3/13/2015,3:00PM -4:00PM,42.119,-72.595,PG
3/13/2015,4:00PM -5:00PM,42.118,-72.603,PG
3/15/2015,12:00AM - 1:00AM,42.092,-72.556,SG
3/15/2015,12:00PM-1:00PM,42.121,-72.591,PG
3/15/2015,4:00PM -5:00PM,42.111,-72.566,PG
3/15/2015,4:00PM -5:00PM,42.112,-72.565,PG
3/15/2015,6:00PM - 7:00PM,42.118,-72.566,MG
3/15/2015,9:00PM - 10:00PM,42.114,-72.56,MG
3/15/2015,9:00PM - 10:00PM,42.115,-72.587,PG
3/16/2015,8:00PM -9:00PM,42.115,-72.599,SG
3/16/2015,9:00PM - 10:00PM,42.115,-72.618,MG
3/17/2015,12:00PM - 1:00PM,42.091,-72.578,SG
3/17/2015,2:00PM -3:00PM,42.116,-72.588,MG
3/17/2015,2:00PM -3:00PM,42.117,-72.603,PG
3/17/2015,5:00PM -6:00PM,42.12,-72.605,PG
3/19/2015,9:00PM -10:00PM,42.109,-72.596,PG
3/19/2015,11:00PM - 12:00AM,42.111,-72.578,MG
3/20/2015,4:00PM -5:00PM,42.112,-72.562,PG
3/22/2015,3:00AM - 4:00AM,42.123,-72.594,MG
3/22/2015,3:00AM - 4:00AM,42.122,-72.594,MG
3/22/2015,10:00PM - 11:00PM,42.107,-72.558,MG
3/24/2015,3:00AM -4:00AM,42.117,-72.601,MG
3/28/2015,12:00AM - 1:00AM,42.095,-72.571,MG
3/28/2015,3:00AM -4:00AM,42.1,-72.578,SG
3/30/2015,4:00PM -5:00PM,42.105,-72.58,PG
3/31/2015,2:00PM -3:00PM,42.113,-72.582,MG
4/2/2015,4:00PM-5:00PM,42.091,-72.564,MG
4/2/2015,5:00PM-6:00PM,42.093,-72.572,PG
4/3/2015,8:00AM - 9:00AM,42.112,-72.565,PG
4/4/2015,3:00AM -4:00AM,42.106,-72.591,SG
4/4/2015,11:00AM - 12:00PM,42.107,-72.569,MG
4/4/2015,10:00PM - 11:00PM,42.103,-72.597,MG
4/5/2015,1:00AM - 2:00AM,42.101,-72.579,MG
4/5/2015,1:00AM - 2:00AM,42.102,-72.577,MG
4/7/2015,10:00AM - 11:00AM,42.117,-72.571,MG
4/7/2015,10:00PM-11:00PM,42.121,-72.605,MG
4/10/2015,11:00PM - 12:00AM,42.116,-72.582,MG
4/11/2015,12:00AM - 1:00AM,42.119,-72.609,MG
4/12/2015,2:00AM-3:00AM,42.117,-72.584,MG
4/12/2015,5:00PM -6:00PM,42.096,-72.572,PG
4/13/2015,2:00PM -3:00PM,42.122,-72.61,MG
4/13/2015,3:00PM -4:00PM,42.107,-72.568,MG
4/13/2015,3:00PM -4:00PM,42.107,-72.568,MG
4/13/2015,3:00PM -4:00PM,42.107,-72.568,MG
4/13/2015,3:00PM -4:00PM,42.107,-72.568,MG
4/13/2015,6:00PM -7:00PM,42.102,-72.565,MG
4/14/2015,6:00PM - 7:00PM,42.093,-72.58,SG
4/15/2015,2:00AM - 3:00AM,42.115,-72.562,MG
4/15/2015,7:00PM-8:00PM,42.116,-72.583,PG
4/15/2015,10:00PM - 11:00PM,42.112,-72.593,PG
4/16/2015,3:00PM -4:00PM,42.116,-72.571,PG
4/18/2015,4:00PM -5:00PM,42.11,-72.571,PG
4/19/2015,2:00AM -3:00AM,42.115,-72.587,MG
4/19/2015,7:00PM - 8:00PM,42.095,-72.567,MG
4/19/2015,11:00PM - 12:00AM,42.096,-72.566,MG
4/21/2015,11:00PM - 12:00AM,42.096,-72.573,MG
4/21/2015,12:00AM - 1:00AM,42.115,-72.563,SG
4/22/2015,9:00PM - 10:00PM,42.121,-72.585,SG
4/22/2015,10:00PM - 11:00PM,42.113,-72.614,MG
4/23/2015,12:00PM - 1:00PM,42.125,-72.611,PG
4/23/2015,2:00PM -3:00PM,42.115,-72.603,PG
4/24/2015,3:00AM -4:00AM,42.109,-72.557,MG
4/24/2015,9:00AM - 10:00AM,42.104,-72.561,PG
4/24/2015,6:00PM -7:00PM,42.095,-72.574,PG
4/24/2015,10:00PM - 11:00PM,42.112,-72.597,SG
4/25/2015,1:00AM - 2:00AM,42.111,-72.566,SG
4/25/2015,1:00AM - 2:00AM,42.111,-72.61,PG
4/25/2015,1:00AM - 2:00AM,42.11,-72.611,MG
4/25/2015,3:00AM - 4:00AM,42.097,-72.571,SG
4/25/2015,1:00PM -2:00PM,42.121,-72.59,PG
4/25/2015,2:00PM -3:00PM,42.111,-72.598,PG
4/25/2015,5:00PM - 6:00PM,42.102,-72.562,SG
4/26/2015,2:00AM -3:00AM,42.101,-72.572,PG
4/26/2015,12:00AM - 1:00AM,42.091,-72.563,SG
4/27/2015,1:00PM-2:00PM,42.094,-72.571,MG
4/28/2015,9:00PM - 10:00PM,42.094,-72.562,PG
4/28/2015,10:00PM-11:00PM,42.116,-72.56,PG
4/30/2015,10:00PM - 11:00PM,42.115,-72.598,PG
5/1/2015,2:00AM - 3:00AM,42.107,-72.592,PG
5/1/2015,2:00AM -3:00AM,42.108,-72.591,PG
5/2/2015,4:00PM-5:00PM,42.091,-72.579,MG
5/2/2015,11:00PM - 12:00AM,42.112,-72.581,SG
5/5/2015,3:00AM - 4:00AM,42.096,-72.571,MG
5/5/2015,12:00AM - 1:00AM,42.09,-72.572,MG
5/6/2015,12:00AM - 1:00AM,42.092,-72.557,MG
5/7/2015,1:00AM - 2:00AM,42.111,-72.578,SG
5/7/2015,1:00PM-2:00PM,42.103,-72.573,MG
5/7/2015,4:00PM -5:00PM,42.12,-72.601,PG
5/8/2015,12:00AM - 1:00AM,42.115,-72.559,MG
5/8/2015,2:00AM - 3:00AM,42.111,-72.585,PG
5/8/2015,8:00PM -9:00PM,42.11,-72.56,MG
5/9/2015,1:00AM - 2:00AM,42.105,-72.565,SG
5/9/2015,7:00PM -8:00PM,42.109,-72.567,MG
5/9/2015,9:00PM - 10:00PM,42.112,-72.583,SG
5/9/2015,9:00PM - 10:00PM,42.112,-72.583,SG
5/12/2015,9:00PM - 10:00PM,42.117,-72.565,SG
5/15/2015,3:00PM -4:00PM,42.093,-72.581,MG
5/16/2015,1:00AM - 2:00AM,42.096,-72.563,PG
5/16/2015,6:00PM -7:00PM,42.109,-72.574,PG
5/18/2015,5:00PM-6:00PM,42.115,-72.588,MG
5/19/2015,8:00PM -9:00PM,42.108,-72.573,MG
5/20/2015,5:00AM - 6:00AM,42.092,-72.571,PG
5/21/2015,12:00AM - 1:00AM,42.09,-72.557,MG
5/23/2015,1:00AM - 2:00AM,42.121,-72.608,MG
5/23/2015,2:00PM -3:00PM,42.086,-72.569,PG
5/23/2015,10:00PM - 11:00PM,42.097,-72.572,SG
5/24/2015,12:00AM - 1:00AM,42.1,-72.567,MG
5/24/2015,1:00PM -2:00PM,42.113,-72.614,MG
5/24/2015,9:00PM - 10:00PM,42.113,-72.613,MG
5/26/2015,1:00AM - 2:00AM,42.115,-72.604,MG
5/26/2015,8:00PM -9:00PM,42.112,-72.583,PG
5/27/2015,7:00PM -8:00PM,42.096,-72.573,PG
5/28/2015,10:00PM - 11:00PM,42.114,-72.582,MG
5/28/2015,11:00PM - 12:00AM,42.103,-72.564,MG
5/29/2015,1:00PM -2:00PM,42.097,-72.582,MG
5/30/2015,10:00PM - 11:00PM,42.113,-72.579,MG
6/5/2015,12:00AM - 1:00AM,42.09,-72.565,PG
6/5/2015,3:00AM -4:00AM,42.1,-72.578,PG
6/5/2015,9:00PM - 10:00PM,42.096,-72.566,MG
6/6/2015,2:00AM -3:00AM,42.1,-72.579,MG
6/6/2015,3:00AM -4:00AM,42.091,-72.56,SG
6/6/2015,10:00PM - 11:00PM,42.109,-72.589,PG
6/6/2015,10:00PM - 11:00PM,42.109,-72.589,MG
6/6/2015,10:00PM - 11:00PM,42.109,-72.589,SG
6/7/2015,1:00PM -2:00PM,42.097,-72.562,MG
6/8/2015,9:00PM - 10:00PM,42.115,-72.588,MG
6/8/2015,10:00PM - 11:00PM,42.113,-72.602,SG
6/12/2015,12:00AM - 1:00AM,42.114,-72.564,MG
6/12/2015,12:00AM - 1:00AM,42.112,-72.56,MG
6/12/2015,12:00AM - 1:00AM,42.114,-72.564,MG
6/12/2015,12:00AM - 1:00AM,42.111,-72.609,MG
6/13/2015,12:00AM - 1:00AM,42.113,-72.598,MG
6/13/2015,10:00PM - 11:00PM,42.111,-72.578,MG
6/14/2015,2:00AM - 3:00AM,42.105,-72.592,SG
6/15/2015,4:00PM -5:00PM,42.095,-72.559,MG
6/15/2015,9:00PM - 10:00PM,42.108,-72.557,MG
6/15/2015,11:00PM - 12:00AM,42.116,-72.563,MG
6/15/2015,11:00PM - 12:00AM,42.116,-72.562,MG
6/17/2015,9:00PM - 10:00PM,42.111,-72.598,MG
6/18/2015,12:00AM - 1:00AM,42.112,-72.585,MG
6/18/2015,1:00PM -2:00PM,42.11,-72.586,MG
6/19/2015,4:00AM - 5:00AM,42.104,-72.594,PG
6/19/2015,5:00AM - 6:00AM,42.106,-72.591,PG
6/19/2015,7:00AM - 8:00AM,42.112,-72.563,PG
6/19/2015,12:00AM - 1:00AM,42.115,-72.565,SG
6/20/2015,1:00AM - 2:00AM,42.12,-72.58,PG
6/20/2015,1:00AM - 2:00AM,42.12,-72.581,MG
6/20/2015,6:00AM - 7:00AM,42.116,-72.604,PG
6/21/2015,11:00PM - 12:00AM,42.111,-72.598,MG
6/21/2015,11:00PM - 12:00AM,42.111,-72.598,MG
6/21/2015,11:00PM - 12:00AM,42.111,-72.598,SG
6/21/2015,11:00PM - 12:00AM,42.111,-72.598,MG
6/21/2015,11:00PM - 12:00AM,42.111,-72.598,SG
6/22/2015,3:00AM -4:00AM,42.117,-72.566,MG
6/22/2015,11:00PM - 12:00AM,42.105,-72.58,PG
6/25/2015,10:00PM - 11:00PM,42.123,-72.585,MG
6/25/2015,11:00PM - 12:00AM,42.118,-72.609,MG
6/25/2015,11:00PM - 12:00AM,42.118,-72.609,MG
6/25/2015,12:00AM - 1:00AM,42.114,-72.611,MG
6/26/2015,1:00AM - 2:00AM,42.114,-72.587,MG
6/27/2015,2:00AM -3:00AM,42.111,-72.579,MG
6/27/2015,2:00AM -3:00AM,42.111,-72.579,MG
6/27/2015,3:00AM -4:00AM,42.101,-72.565,MG
6/27/2015,9:00PM - 10:00PM,42.096,-72.571,MG
6/27/2015,12:00AM - 1:00AM,42.107,-72.564,MG
6/29/2015,9:00PM - 10:00PM,42.115,-72.607,PG
6/30/2015,5:00PM-6:00PM,42.117,-72.598,MG
6/30/2015,12:00AM - 1:00AM,42.113,-72.588,MG
6/30/2015,12:00AM - 1:00AM,42.115,-72.603,PG
7/1/2015,2:00AM -3:00AM,42.101,-72.581,PG
7/1/2015,11:00AM - 12:00PM,42.099,-72.584,PG
7/1/2015,10:00PM - 11:00PM,42.106,-72.564,MG
7/5/2015,1:00AM - 2:00AM,42.115,-72.603,MG
7/5/2015,2:00AM -3:00AM,42.096,-72.563,MG
7/5/2015,2:00AM -3:00AM,42.096,-72.565,MG
7/10/2015,8:00PM - 9:00PM,42.092,-72.56,PG
7/12/2015,2:00AM - 3:00AM,42.105,-72.59,MG
7/12/2015,4:00AM - 5:00AM,42.111,-72.592,SG
7/12/2015,4:00AM - 5:00AM,42.111,-72.592,SG
7/12/2015,11:00PM - 12:00AM,42.109,-72.557,MG
7/13/2015,6:00PM -7:00PM,42.095,-72.579,MG
7/13/2015,9:00PM - 10:00PM,42.091,-72.573,MG
7/14/2015,8:00PM -9:00PM,42.094,-72.565,MG
7/14/2015,10:00PM - 11:00PM,42.09,-72.577,MG
7/15/2015,10:00PM-11:00PM,42.117,-72.563,MG
7/15/2015,11:00PM - 12:00AM,42.117,-72.563,MG
7/15/2015,11:00PM - 12:00AM,42.095,-72.563,MG
7/18/2015,3:00AM -4:00AM,42.125,-72.608,PG
7/20/2015,12:00AM - 1:00AM,42.114,-72.564,PG
7/22/2015,8:00PM-9:00PM,42.093,-72.562,MG
7/24/2015,10:00PM - 11:00PM,42.092,-72.577,MG
7/25/2015,2:00AM-3:00AM,42.105,-72.592,MG
7/25/2015,2:00AM -3:00AM,42.113,-72.572,MG
7/26/2015,3:00AM - 4:00AM,42.103,-72.573,MG
7/26/2015,11:00PM - 12:00AM,42.091,-72.558,MG
7/28/2015,6:00PM -7:00PM,42.114,-72.555,MG
8/2/2015,2:00AM -3:00AM,42.101,-72.579,PG
8/2/2015,3:00AM -4:00AM,42.102,-72.569,MG
8/2/2015,4:00AM - 5:00AM,42.102,-72.57,MG
8/2/2015,9:00PM - 10:00PM,42.127,-72.596,SG
8/2/2015,9:00PM - 10:00PM,42.127,-72.596,SG
8/3/2015,2:00AM -3:00AM,42.114,-72.565,MG
8/3/2015,6:00PM -7:00PM,42.1,-72.565,MG
8/4/2015,9:00PM - 10:00PM,42.087,-72.561,PG
8/5/2015,2:00AM -3:00AM,42.094,-72.568,PG
8/5/2015,10:00PM - 11:00PM,42.112,-72.557,MG
8/6/2015,7:00AM - 8:00AM,42.091,-72.577,SG
8/6/2015,10:00PM - 11:00PM,42.1,-72.578,SG
8/7/2015,2:00AM -3:00AM,42.119,-72.571,SG
8/8/2015,3:00AM -4:00AM,42.096,-72.571,MG
8/9/2015,5:00AM - 6:00AM,42.095,-72.565,MG
8/10/2015,2:00AM -3:00AM,42.111,-72.578,MG
8/12/2015,2:00AM -3:00AM,42.106,-72.6,PG
8/15/2015,3:00AM -4:00AM,42.099,-72.565,MG
8/19/2015,2:00AM -3:00AM,42.112,-72.579,MG
8/19/2015,4:00PM-5:00PM,42.105,-72.563,MG
8/19/2015,6:00PM -7:00PM,42.11,-72.571,MG
8/19/2015,10:00PM - 11:00PM,42.092,-72.57,PG
8/19/2015,10:00PM - 11:00PM,42.117,-72.607,PG
8/19/2015,10:00PM - 11:00PM,42.111,-72.558,SG
8/21/2015,3:00AM -4:00AM,42.089,-72.576,MG
8/21/2015,3:00AM -4:00AM,42.088,-72.576,MG
8/21/2015,3:00AM -4:00AM,42.087,-72.571,SG
8/21/2015,9:00PM - 10:00PM,42.113,-72.581,MG
8/22/2015,4:00AM - 5:00AM,42.112,-72.578,SG
8/22/2015,11:00PM - 12:00AM,42.102,-72.571,MG
8/23/2015,3:00PM -4:00PM,42.113,-72.59,PG
8/24/2015,1:00PM -2:00PM,42.12,-72.586,SG
8/24/2015,11:00PM - 12:00AM,42.095,-72.58,MG
8/24/2015,11:00PM - 12:00AM,42.095,-72.58,PG
8/24/2015,11:00PM - 12:00AM,42.095,-72.58,MG
8/24/2015,11:00PM - 12:00AM,42.095,-72.58,PG
8/25/2015,12:00AM - 1:00AM,42.107,-72.565,MG
8/25/2015,12:00AM - 1:00AM,42.107,-72.565,MG
8/27/2015,2:00PM -3:00PM,42.105,-72.568,MG
8/29/2015,2:00AM - 3:00AM,42.107,-72.598,PG
8/29/2015,4:00AM -5:00AM,42.088,-72.576,SG
8/29/2015,7:00PM -8:00PM,42.11,-72.578,MG
8/30/2015,1:00AM - 2:00AM,42.112,-72.578,PG
8/30/2015,2:00AM -3:00AM,42.105,-72.595,MG
8/30/2015,3:00AM - 4:00AM,42.1,-72.574,MG
9/1/2015,9:00PM - 10:00PM,42.108,-72.573,MG
9/1/2015,12:00AM - 1:00AM,42.09,-72.564,MG
9/3/2015,3:00AM -4:00AM,42.111,-72.574,MG
9/5/2015,2:00AM -3:00AM,42.103,-72.562,MG
9/6/2015,6:00PM -7:00PM,42.107,-72.563,MG
9/6/2015,9:00PM - 10:00PM,42.096,-72.565,PG
9/7/2015,8:00PM -9:00PM,42.113,-72.57,SG
9/7/2015,8:00PM-9:00PM,42.111,-72.573,SG
9/7/2015,9:00PM - 10:00PM,42.086,-72.56,PG
9/8/2015,1:00AM - 2:00AM,42.101,-72.579,MG
9/8/2015,1:00AM - 2:00AM,42.101,-72.58,MG
9/8/2015,1:00AM - 2:00AM,42.101,-72.579,MG
9/9/2015,8:00AM - 9:00AM,42.11,-72.572,SG
9/9/2015,9:00PM - 10:00PM,42.089,-72.576,MG
9/12/2015,2:00AM -3:00AM,42.105,-72.597,MG
9/12/2015,5:00AM - 6:00AM,42.097,-72.582,MG
9/12/2015,9:00PM - 10:00PM,42.097,-72.572,PG
9/12/2015,10:00PM - 11:00PM,42.095,-72.583,SG
9/14/2015,12:00AM - 1:00AM,42.111,-72.578,MG
9/15/2015,3:00AM -4:00AM,42.093,-72.569,SG
9/18/2015,3:00AM -4:00AM,42.094,-72.571,SG
9/20/2015,4:00AM - 5:00AM,42.096,-72.57,MG
9/20/2015,4:00AM - 5:00AM,42.096,-72.571,PG
9/23/2015,2:00AM -3:00AM,42.106,-72.568,SG
9/23/2015,3:00AM -4:00AM,42.09,-72.562,MG
9/24/2015,6:00PM -7:00PM,42.091,-72.566,MG
9/26/2015,2:00AM -3:00AM,42.104,-72.597,MG
9/26/2015,3:00AM -4:00AM,42.104,-72.597,MG
9/26/2015,3:00AM - 4:00AM,42.104,-72.597,MG
9/26/2015,3:00AM -4:00AM,42.104,-72.596,MG
9/27/2015,3:00AM -4:00AM,42.11,-72.61,PG
9/28/2015,3:00AM -4:00AM,42.104,-72.598,MG
9/28/2015,5:00PM - 6:00PM,42.123,-72.619,PG
9/28/2015,7:00PM -8:00PM,42.118,-72.581,PG
9/28/2015,9:00PM - 10:00PM,42.103,-72.597,MG
9/28/2015,9:00PM - 10:00PM,42.104,-72.597,PG
9/28/2015,12:00AM - 1:00AM,42.104,-72.597,MG
9/28/2015,12:00AM - 1:00AM,42.104,-72.597,MG
9/28/2015,12:00AM - 1:00AM,42.104,-72.597,MG
9/28/2015,12:00AM - 1:00AM,42.104,-72.597,MG
9/28/2015,12:00AM - 1:00AM,42.104,-72.597,MG
9/28/2015,12:00AM - 1:00AM,42.104,-72.597,MG
9/28/2015,12:00AM - 1:00AM,42.104,-72.597,MG
9/28/2015,12:00AM - 1:00AM,42.104,-72.597,MG
9/28/2015,12:00AM - 1:00AM,42.104,-72.597,MG
9/28/2015,12:00AM - 1:00AM,42.104,-72.597,MG
9/28/2015,12:00AM - 1:00AM,42.104,-72.597,PG
9/28/2015,12:00AM - 1:00AM,42.104,-72.598,PG
9/28/2015,12:00AM - 1:00AM,42.104,-72.597,PG
9/28/2015,12:00AM - 1:00AM,42.104,-72.597,PG
9/28/2015,12:00AM - 1:00AM,42.104,-72.597,PG
9/28/2015,12:00AM - 1:00AM,42.113,-72.562,SG
9/29/2015,5:00AM - 6:00AM,42.112,-72.611,MG
9/30/2015,10:00PM - 11:00PM,42.112,-72.567,PG
10/3/2015,2:00AM -3:00AM,42.114,-72.607,MG
10/3/2015,4:00AM -5:00AM,42.103,-72.579,MG
10/3/2015,12:00PM - 1:00PM,42.099,-72.578,SG
10/3/2015,12:00PM-1:00PM,42.104,-72.587,PG
10/3/2015,5:00PM-6:00PM,42.104,-72.588,PG
10/4/2015,1:00AM - 2:00AM,42.092,-72.569,PG
10/4/2015,2:00AM -3:00AM,42.104,-72.595,SG
10/4/2015,2:00AM -3:00AM,42.114,-72.568,SG
10/5/2015,4:00AM -5:00AM,42.109,-72.575,SG
10/9/2015,2:00AM -3:00AM,42.111,-72.578,MG
10/9/2015,9:00PM - 10:00PM,42.098,-72.562,PG
10/10/2015,1:00AM - 2:00AM,42.112,-72.578,SG
10/10/2015,2:00AM -3:00AM,42.105,-72.59,MG
10/10/2015,2:00AM -3:00AM,42.111,-72.611,MG
10/11/2015,9:00PM - 10:00PM,42.085,-72.572,MG
10/13/2015,12:00AM - 1:00AM,42.11,-72.579,PG
10/16/2015,11:00PM - 12:00AM,42.108,-72.562,MG
10/16/2015,12:00AM - 1:00AM,42.111,-72.58,MG
10/17/2015,2:00AM -3:00AM,42.114,-72.602,PG
10/21/2015,7:00PM -8:00PM,42.114,-72.561,SG
10/24/2015,12:00AM - 1:00AM,42.104,-72.58,MG
